Name,Version,Price,PriceCurrency,Availability,Model,Link
Keychron V1 QMK Custom Mechanical Keyboard,Fully Assembled Knob / Shell White / Keychron K Pro Banana,79.00,USD,InStock,V1-F4,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40532670644313
Keychron V1 QMK Custom Mechanical Keyboard,Barebone / Frosted Black (Translucent) / Barebone,54.00,USD,OutOfStock,V1-Z1,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40026442563673
Keychron V1 QMK Custom Mechanical Keyboard,Barebone / Carbon Black (Non-transparent) / Barebone,54.00,USD,OutOfStock,V1-Z2,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40026442596441
Keychron V1 QMK Custom Mechanical Keyboard,Barebone / Shell White / Barebone,54.00,USD,OutOfStock,V1-Z5,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40532670677081
Keychron V1 QMK Custom Mechanical Keyboard,Barebone Knob / Frosted Black (Translucent) / Barebone,64.00,USD,InStock,V1-Z3,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40026442629209
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Carbon Black / Keychron K Pro Red,209.00,USD,OutOfStock,Q6P-M1,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074259545
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / White Backlight / Red,84.00,USD,InStock,K3P-A1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618738265
Keychron V1 QMK Custom Mechanical Keyboard,Barebone Knob / Carbon Black (Non-transparent) / Barebone,64.00,USD,InStock,V1-Z4,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40026442661977
Keychron V1 QMK Custom Mechanical Keyboard,Barebone Knob / Shell White / Barebone,64.00,USD,OutOfStock,V1-Z6,https://www.keychron.com/products/keychron-v1-qmk-via-custom-mechanical-keyboard?variant=40532670709849
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Carbon Black / Keychron K Pro Brown,209.00,USD,OutOfStock,Q6P-M3,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074292313
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Carbon Black / Keychron K Pro Banana,209.00,USD,OutOfStock,Q6P-M4,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074325081
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Silver Grey / Keychron K Pro Red,209.00,USD,OutOfStock,Q6P-N1,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074357849
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Silver Grey / Keychron K Pro Brown,209.00,USD,OutOfStock,Q6P-N3,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074390617
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Silver Grey / Keychron K Pro Banana,209.00,USD,OutOfStock,Q6P-N4,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074423385
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Shell White / Keychron K Pro Red,209.00,USD,OutOfStock,Q6P-P1,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074456153
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Shell White / Keychron K Pro Brown,209.00,USD,OutOfStock,Q6P-P3,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074488921
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Fully Assembled Knob / Shell White / Keychron K Pro Banana,209.00,USD,OutOfStock,Q6P-P4,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074521689
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Barebone Knob / Carbon Black / Barebone,189.00,USD,OutOfStock,Q6P-B1,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074554457
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Barebone Knob / Silver Grey / Barebone,189.00,USD,OutOfStock,Q6P-B2,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074587225
Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Barebone Knob / Shell White / Barebone,189.00,USD,OutOfStock,Q6P-B4,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40522074619993
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / White Backlight / Blue,84.00,USD,InStock,K3P-A2,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618771033
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / White Backlight / Brown,84.00,USD,InStock,K3P-A3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618803801
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Red,94.00,USD,InStock,K3P-B1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618836569
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Blue,94.00,USD,InStock,K3P-B2,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618869337
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Brown,94.00,USD,InStock,K3P-B3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283618902105
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Red (Hot-Swappable),104.00,USD,InStock,K3P-H1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283619033177
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Blue (Hot-Swappable),104.00,USD,InStock,K3P-H2,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283619065945
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black / RGB Backlight / Brown (Hot-Swappable),104.00,USD,InStock,K3P-H3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40283619098713
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / White Backlight / Red,84.00,USD,InStock,K3P-O1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535587160153
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / White Backlight / Brown,84.00,USD,InStock,K3P-O3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535587291225
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / RGB Backlight / Red,94.00,USD,InStock,K3P-P1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535598661721
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / RGB Backlight / Brown,94.00,USD,InStock,K3P-P3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535598825561
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / RGB Backlight / Red (Hot-Swappable),104.00,USD,InStock,K3P-Q1,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535599906905
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,White / RGB Backlight / Brown (Hot-Swappable),104.00,USD,InStock,K3P-Q3,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40535600005209
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black (Special Edition) / White Backlight / Red,94.00,USD,OutOfStock,K3P-A1Q,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40631705862233
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black (Special Edition) / White Backlight / Blue,94.00,USD,OutOfStock,K3P-A2Q,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40631706386521
Keychron K3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,Black (Special Edition) / White Backlight / Brown,94.00,USD,OutOfStock,K3P-A3Q,https://www.keychron.com/products/keychron-k3-pro-qmk-via-wireless-custom-mechanical-keyboard?variant=40631706746969
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight (Version B) / Gateron G Pro Red,79.00,USD,OutOfStock,K2-A1Z,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=39900390359129
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Gateron Mechanical / Red,84.00,USD,OutOfStock,K3-A1,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198535257
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight (Version B) / Gateron G Pro Blue,79.00,USD,OutOfStock,K2-A2Z,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=39900390686809
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight (Version B) / Gateron G Pro Brown,79.00,USD,OutOfStock,K2-A3Z,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=39900391309401
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight / Gateron G Pro Red,79.00,USD,OutOfStock,K2-A1,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869522009
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight / Gateron G Pro Blue,79.00,USD,InStock,K2-A2,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869587545
Keychron K2 Wireless Mechanical Keyboard (Version 2),White Backlight / Gateron G Pro Brown,79.00,USD,OutOfStock,K2-A3,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869554777
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight / Gateron G Pro Red,89.00,USD,OutOfStock,K2-B1,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869620313
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight / Gateron G Pro Blue,89.00,USD,OutOfStock,K2-B2,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869685849
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight / Gateron G Pro Brown,89.00,USD,OutOfStock,K2-B3,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869653081
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight Aluminum Frame / Gateron G Pro Red,99.00,USD,InStock,K2-C1,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869718617
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight Aluminum Frame / Gateron G Pro Blue,99.00,USD,InStock,K2-C2,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869784153
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight Aluminum Frame / Gateron G Pro Brown,99.00,USD,OutOfStock,K2-C3,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=31063869751385
Keychron K2 Wireless Mechanical Keyboard (Version 2),RGB Backlight Aluminum Frame (Version B) / Gateron G Pro Red,99.00,USD,OutOfStock,K2-C1Z,https://www.keychron.com/products/keychron-k2-wireless-mechanical-keyboard?variant=40290116730969
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / White Backlight / K Pro Red,99.00,USD,InStock,K2P-G1,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733503577
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Gateron Mechanical / Blue,84.00,USD,OutOfStock,K3-A2,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198568025
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Gateron Mechanical / Brown,84.00,USD,OutOfStock,K3-A3,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198600793
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Gateron Mechanical / Red,94.00,USD,OutOfStock,K3-B1,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198633561
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Gateron Mechanical / Blue,94.00,USD,OutOfStock,K3-B2,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198666329
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Gateron Mechanical / Brown,94.00,USD,OutOfStock,K3-B3,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198699097
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Keychron Optical (Hot-swappable) / Red,84.00,USD,OutOfStock,K3-D1,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198731865
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Keychron Optical (Hot-swappable) / Blue,84.00,USD,OutOfStock,K3-D2,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198764633
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),White Backlight / Low Profile Keychron Optical (Hot-swappable) / Brown,84.00,USD,OutOfStock,K3-D3,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198797401
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Keychron Optical (Hot-swappable) / Red,94.00,USD,OutOfStock,K3-E1,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198928473
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Keychron Optical (Hot-swappable) / Blue,94.00,USD,OutOfStock,K3-E2,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198961241
Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Version 2),RGB Backlight / Low Profile Keychron Optical (Hot-swappable) / Brown,94.00,USD,OutOfStock,K3-E3,https://www.keychron.com/products/keychron-k3-wireless-mechanical-keyboard?variant=32220198994009
Keychron K4 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / White Backlight / K Pro Red,99.00,USD,InStock,K4P-G1,https://www.keychron.com/products/keychron-k4-pro-qmk-via-wireless-mechanical-keyboard?variant=40367620653145
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / White Backlight / K Pro Blue,99.00,USD,InStock,K2P-G2,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733536345
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / White Backlight / K Pro Brown,99.00,USD,InStock,K2P-G3,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733569113
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight / K Pro Red,109.00,USD,InStock,K2P-H1,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733601881
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight / K Pro Blue,109.00,USD,InStock,K2P-H2,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733634649
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight / K Pro Brown,109.00,USD,InStock,K2P-H3,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733667417
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight Aluminum Frame / K Pro Red,119.00,USD,InStock,K2P-J1,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733700185
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight Aluminum Frame / K Pro Blue,119.00,USD,InStock,K2P-J2,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733732953
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Fully Assembled (Hot-Swappable) / RGB Backlight Aluminum Frame / K Pro Brown,119.00,USD,InStock,K2P-J3,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733765721
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Barebone (Hot-Swappable) / RGB Backlight / Barebone,89.00,USD,InStock,K2P-Z1,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733798489
Keychron K2 Pro QMK/VIA Wireless Mechanical Keyboard,Black - Barebone (Hot-Swappable) / RGB Backlight Aluminum Frame / Barebone,99.00,USD,InStock,K2P-Z2,https://www.keychron.com/products/keychron-k2-pro-qmk-via-wireless-mechanical-keyboard?variant=40336733831257
